name,AverageShortestPathLength,ClosenessCentrality,NeighborhoodConnectivity,TopologicalCoefficient,Label
AATF,2.609981516,0.383144476,72.58823529,0.161666448,1
MEFV,2.576709797,0.388091822,64.25,0.137875536,1
CEBPZ,3.120147874,0.32049763,18,0.165986395,1
PNO1,2.964879852,0.337281796,23.5,0.139880952,1
ATM,2.146025878,0.465977606,67.375,0.080869848,1
CFLAR,2.368761553,0.422161529,91.95121951,0.13932003,1
PAWR,2.536968577,0.39417122,56.65,0.111683168,1
SP1,2.173752311,0.460034014,74.25,0.089548988,1
E2F1,2.378003697,0.420520793,79,0.120941807,1
CASP8,2.089648799,0.478549314,75.04273504,0.086156986,1
MAK16,3.068391867,0.325903614,27.83333333,0.224462366,1
JUN,1.913123845,0.522705314,67.94883721,0.07055954,1
HDAC1,2.11922366,0.471870911,63.54545455,0.074759358,1
AR,2.034195933,0.49159473,68.07971014,0.074469603,1
CHEK2,2.358595194,0.423981191,70.01923077,0.106544901,1
NLRP1,2.737523105,0.36529372,60.2173913,0.184151044,1
DHRS11,2.666358595,0.375043328,48.625,0.123101266,1
MYC,1.864140481,0.536440258,63,0.06389035,1
ABCA2,3.126617375,0.319834466,19,0.185185185,1
ATP12A,2.54805915,0.392455568,53.36363636,0.105580558,1
HSD11B1,2.586876155,0.386566631,52.38888889,0.113155363,1
APBB2,3.184842884,0.313987232,24.75,0.310126582,1
APOA4,2.638632163,0.378984238,40.3030303,0.098707665,1
COASY,2.57116451,0.388928828,39.86206897,0.084806955,1
FXYD1,2.890018484,0.346018548,31.5,0.149038462,1
ABCA4,3.631238447,0.275388139,15,0.576923077,1
CFB,2.636783734,0.379249912,48.84,0.118256659,1
ARMS2,3.085951941,0.324049117,37.4,0.273529412,1
ABCB1,2.285582255,0.437525273,88.2195122,0.118415453,1
APEX1,2.281885397,0.438234103,74.92156863,0.100836566,1
IL2,2.001848429,0.499538319,75.28947368,0.080949349,1
CCND1,1.99168207,0.502088167,70.95121951,0.076291634,1
NANOG,2.227356747,0.448962656,80.01492537,0.103112017,1
ABCG2,2.314232902,0.432108626,88.6744186,0.124193864,1
EGR1,2.126617375,0.470230335,77.21590909,0.089460655,1
LGALS3,2.257855823,0.442898076,89.15384615,0.117128273,1
POU5F1,2.217190388,0.451021259,77.39189189,0.098966614,1
LRPPRC,2.621996303,0.381388791,49.58823529,0.112311591,1
PPIG,2.361367837,0.423483366,50.63265306,0.07648437,1
XRCC1,2.561922366,0.39033189,58.95652174,0.12106062,1
FGF2,2.053604436,0.486948695,75.53543307,0.083556895,1
STAT3,1.881700555,0.531434185,68.8220339,0.070442205,1
EGF,1.865064695,0.53617443,65.75105485,0.066281305,1
NOTCH1,1.990757856,0.502321263,68.67878788,0.073914604,1
HMGCR,2.376155268,0.420847919,40.68085106,0.063135985,1
HPGDS,2.194085028,0.455770851,72.68571429,0.089624802,1
CEBPB,2.299445471,0.43488746,72.75,0.101016865,1
HSPA5,2.068391867,0.483467382,61.71794872,0.069103473,1
CYP2B6,2.402033272,0.416313967,47.09090909,0.075953079,1
HSP90AA1,1.941774492,0.514992861,63.17894737,0.066017709,1
NR1I2,2.54805915,0.392455568,48.125,0.097053872,1
CYP3A4,2.406654344,0.415514593,41.89795918,0.068572765,1
CAV1,2.070240296,0.483035714,79.42708333,0.087079678,1
CYP1A2,2.621996303,0.381388791,34.87096774,0.082437276,1
IL17A,2.123844732,0.470844212,78.3362069,0.093257389,1
CES1,2.813308688,0.355453351,33.88235294,0.121231288,1
NR1I3,2.71349353,0.36852861,47.6,0.133707865,1
PTEN,1.961182994,0.509896324,67.97159091,0.071693997,1
UGCG,2.80961183,0.355921053,31.35714286,0.112429087,1
GSTP1,2.354898336,0.424646782,67.25,0.099482249,1
ABCC1,2.509242144,0.398526703,58.57142857,0.1094168,1
CLDN5,2.521256932,0.396627566,98.15384615,0.185050798,1
FOXO3,2.11922366,0.471870911,77.60606061,0.090449954,1
OPRM1,2.231053604,0.448218724,65.15,0.08578722,1
CD44,2.081330869,0.480461812,76.64925373,0.088714414,1
BRCA1,2.161737523,0.462590851,70.36263736,0.085184791,1
GSR,2.315157116,0.431936128,57.64444444,0.081849747,1
SPHK2,2.685767098,0.372333104,45.73333333,0.120316623,1
VCP,2.18207024,0.45828039,51.71052632,0.063588399,1
DPP4,2.348428835,0.425816608,64.69387755,0.096558026,1
ABCG1,2.634935305,0.379515959,43,0.10478424,1
MCU,2.780961183,0.359587903,31.1875,0.109929078,1
BCL2,2.370609982,0.421832359,68.88372093,0.10541686,1
ATP5A1,2.519408503,0.396918562,40.13157895,0.078432382,1
CHEK1,2.365988909,0.42265625,71.20754717,0.109689799,1
PTGES3,2.359519409,0.423815119,62.175,0.092798507,1
CDKN2A,2.07948244,0.480888889,74.81355932,0.084726568,1
ABCC9,3.292051756,0.303761931,20.66666667,0.356725146,1
RYR2,2.560073937,0.390613718,35.51851852,0.074463119,1
DSG2,2.616451017,0.382197103,34.18181818,0.080403087,1
TMEM106B,2.798521257,0.357331572,33.92307692,0.122517483,1
APOC3,2.528650647,0.395467836,46.8,0.092433653,1
APOA1,2.217190388,0.451021259,55.85365854,0.072349299,1
CD68,2.235674677,0.44729227,75.79775281,0.10174195,1
LRP2,2.390018484,0.418406806,52.07692308,0.081632653,1
NPC1,2.568391867,0.389348687,32,0.068903319,1
CSF1R,2.231053604,0.448218724,84.66216216,0.110761285,1
VCAM1,2.121996303,0.471254355,80.67567568,0.095814342,1
PCSK9,2.324399261,0.430218688,61.3,0.088811594,1
OLR1,2.434380776,0.41078208,72.5,0.119243421,1
LPA,2.472273567,0.404485981,61.86486486,0.110472973,1
LIPA,3.002772643,0.333025546,24.66666667,0.158422939,1
SREBF2,2.436229205,0.41047041,51.89189189,0.088159588,1
CH25H,2.755083179,0.362965448,34.64285714,0.106921029,1
ALOX15,2.594269871,0.385464909,53.23809524,0.116032439,1
PPARA,2.214417745,0.451585977,64.26865672,0.081026143,1
HMGCS2,2.61090573,0.38300885,41.04166667,0.096116315,1
APOC1,2.944547135,0.339610797,38.21428571,0.187895848,1
SCD,2.574861368,0.388370424,44.28571429,0.094024871,1
RXRA,2.329944547,0.429194764,56.87755102,0.082163501,1
SOAT1,2.844731978,0.351526966,27.57142857,0.110917538,1
APOA2,2.306839187,0.43349359,59.10526316,0.084075766,1
PLTP,2.784658041,0.359110521,39.26315789,0.131314909,1
NR1H3,2.488909427,0.401782399,68.29166667,0.123941319,1
FN1,1.926987061,0.518944844,68.52427184,0.071748081,1
TFRC,2.160813309,0.462788708,63.35,0.075868263,1
PDGFRB,2.177449168,0.459252971,79.12359551,0.098018741,1
MET,2.209796673,0.452530322,89.82539683,0.112261905,1
PRL,2.228280961,0.448776441,68.09333333,0.088089694,1
ITGB1,2.140480591,0.467184801,73.29885057,0.086628081,1
CXCR4,2.035120148,0.49137148,77.41780822,0.086180859,1
ESR2,2.323475046,0.430389817,83.02439024,0.116901408,1
KLF4,2.242144177,0.446001649,82.63492063,0.107696447,1
IGF2,2.184842884,0.457698816,78.2625,0.09648582,1
THY1,2.236598891,0.447107438,82.98484848,0.108761269,1
FLVCR1,2.839186691,0.352213542,30.81818182,0.125186289,1
SPP1,2.123844732,0.470844212,80.0990099,0.094012922,1
BSG,2.402033272,0.416313967,76.25,0.120982143,1
NES,2.22181146,0.450083195,75.97101449,0.097505163,1
SOX2,2.168207024,0.461210571,74.13953488,0.090496067,1
ENSG00000269897,2.374306839,0.421175555,97.18918919,0.147033569,1
ABI3,3.509242144,0.284961812,14.5,0.659090909,1
WASF1,2.576709797,0.388091822,51.64705882,0.110578137,1
NCKAP1,2.68207024,0.372846313,55.58333333,0.147214854,1
ACAT1,2.73844732,0.365170435,32.78947368,0.10245834,1
HSD17B10,2.878927911,0.347351525,27.53846154,0.121565934,1
DLD,2.524953789,0.396046852,44.93103448,0.087860179,1
DECR1,2.018484288,0.495421245,69.24113475,0.074936293,1
OGDH,2.487985213,0.401931649,42.72972973,0.078882949,1
TPI1,2.322550832,0.430561082,47.35714286,0.068237958,1
FUS,2.462107209,0.406156156,35.97619048,0.064043799,1
HSD17B7,2.64232902,0.378454005,41.57894737,0.101155327,1
PTBP1,2.463031423,0.406003752,54.16216216,0.094854925,1
TM7SF2,2.981515712,0.335399876,28.44444444,0.185185185,1
SFPQ,2.62754159,0.38058389,49.31578947,0.116737341,1
HHAT,3.043438078,0.328575767,31.75,0.258403361,1
CRYL1,3.209796673,0.311546214,19.25,0.257042254,1
SIGMAR1,2.636783734,0.379249912,36.33333333,0.090174129,1
HMGA1,2.522181146,0.396482228,73.68421053,0.139026812,1
FDPS,2.789279113,0.358515573,31.22222222,0.104236343,1
CS,2.424214418,0.412504766,43.92307692,0.074287388,1
ACE2,2.5,0.4,61.59090909,0.11239217,1
LNPEP,2.799445471,0.357213602,46.375,0.170833333,1
NTS,2.338262477,0.427667984,61.89333333,0.094062817,1
CDK4,2.219963031,0.450457952,87.7826087,0.111682708,1
KNG1,2.111829945,0.473522976,61.95588235,0.074555815,1
ENPEP,2.726432532,0.366779661,52.58333333,0.152332362,1
ANPEP,2.430683919,0.411406844,75.71428571,0.125932969,1
IRS1,2.130314233,0.469414317,76.43209877,0.088142737,1
ADAM17,2.317005545,0.431591544,76.88888889,0.106790123,1
TRPM7,2.534195933,0.39460248,54.52631579,0.105877534,1
NPEPPS,2.879852126,0.347240051,26.90909091,0.117979798,1
PREP,2.604436229,0.383960256,59.21052632,0.128604119,1
AGTR2,2.426062847,0.412190476,67.08928571,0.114456363,1
CYBB,2.179297597,0.458863444,66.81578947,0.08148267,1
EDN1,2.139556377,0.467386609,77.72277228,0.092637392,1
HIF1A,2.117375231,0.472282846,85.50526316,0.098395009,1
AGTR1,2.192236599,0.456155143,66.53012048,0.08313253,1
ACKR3,2.390018484,0.418406806,78.3902439,0.122484756,1
CX3CL1,2.287430684,0.437171717,80.21333333,0.112976526,1
HEBP1,2.556377079,0.391178597,74.83333333,0.155578656,1
DRD4,2.359519409,0.423815119,65.73015873,0.10143543,1
C3,2.155268022,0.463979417,63.48695652,0.078963876,1
SSTR4,2.441774492,0.409538229,74.5106383,0.128911139,1
GAL,2.386321627,0.419054996,68.42105263,0.109417544,1
ARRB2,2.195009242,0.455578947,66.4057971,0.082269274,1
HTR1A,2.31792976,0.431419458,69.84126984,0.101661237,1
OXER1,2.554528651,0.39146165,73.94444444,0.15341171,1
LPAR3,2.345656192,0.426319937,70.64615385,0.107202054,1
MTNR1A,2.530499076,0.395178963,69.51282051,0.138420676,1
HTR1B,2.498151571,0.400295967,69.40425532,0.132450869,1
PPY,2.467652495,0.405243446,66.23636364,0.120211186,1
GPR17,2.418669131,0.413450516,67.359375,0.11455676,1
POMC,2.140480591,0.467184801,60.56521739,0.073590787,1
SAA1,2.262476895,0.441993464,64.22222222,0.089321589,1
FPR2,2.298521257,0.435062324,64.40909091,0.093874238,1
PTGER3,2.390942699,0.418245072,72.66666667,0.114581143,1
C3AR1,2.310536044,0.4328,58.8875,0.08685472,1
CHRM2,2.289279113,0.436818732,66.2,0.092587413,1
CASR,2.355822551,0.424480188,65.38028169,0.101186064,1
CNR1,2.262476895,0.441993464,67.64788732,0.091539766,1
ANXA1,2.202402957,0.454049517,71.65116279,0.09115924,1
C5AR1,2.384473198,0.419379845,68.04545455,0.109903559,1
ADRA2B,2.368761553,0.422161529,67.21311475,0.10450501,1
CXCR2,2.22181146,0.450083195,83.35897436,0.107145211,1
CCR2,2.236598891,0.447107438,76.52688172,0.103121468,1
CXCR3,2.326247689,0.429876838,77.02666667,0.11513702,1
HRH3,2.440850277,0.409693298,63.53703704,0.111013986,1
CXCR6,2.46857671,0.405091726,74.89583333,0.134947447,1
SST,2.18207024,0.45828039,65.29473684,0.081912435,1
CXCL12,2.105360444,0.474978051,81.80314961,0.096465978,1
ACO1,2.663585952,0.375433727,40.08695652,0.103583867,1
ENO1,2.295748614,0.435587762,55,0.076550088,1
SLC40A1,2.879852126,0.347240051,24.69230769,0.115565186,1
CP,2.335489834,0.428175702,61.05454545,0.089522794,1
SLC25A38,2.988909427,0.334570192,33.83333333,0.236596737,1
NUBP1,3.224584104,0.310117512,19.6,0.243037975,1
PKM,2.312384473,0.432454037,68.34042553,0.096118742,1
GPI,2.544362292,0.39302579,50.07407407,0.100752664,1
HSPD1,2.255083179,0.443442623,56.38888889,0.075652498,1
PCK1,2.402957486,0.416153846,55.69444444,0.088263779,1
HK1,2.298521257,0.435062324,66.45454545,0.091503882,1
TXNRD1,2.414972274,0.414083429,51.22727273,0.084042394,1
ALAS1,2.796672828,0.357567746,34.86666667,0.126086957,1
FTMT,2.875231054,0.347798136,34.66666667,0.157575758,1
HAMP,2.477818854,0.403580753,59.2173913,0.104578684,1
FXN,2.53974122,0.393740902,37.5,0.074857143,1
ACOT7,3.42883549,0.291644205,13.33333333,0.333333333,1
ACOT8,2.851201479,0.350729335,27.3,0.117621145,1
TMED7,2.965804067,0.337176691,23.90909091,0.147025814,1
USP9X,2.583179298,0.387119857,72.6875,0.1525,1
C1D,3.217190388,0.310830221,22,0.302816901,1
EXOC4,2.719038817,0.367777022,51.22222222,0.154471545,1
AHI1,2.744916821,0.364309764,43.7,0.134365325,1
UBB,2.07116451,0.48282017,53.56198347,0.060298935,1
DAO,2.688539741,0.371949123,38.5,0.103474094,1
EPHX2,2.73012939,0.366283006,36.58333333,0.11010101,1
ACPP,2.856746765,0.350048528,38.6,0.158264463,1
NCSTN,2.482439926,0.402829486,41.68965517,0.075611285,1
GBA,2.368761553,0.422161529,73.91176471,0.110934464,1
UMOD,2.780036969,0.359707447,58.11111111,0.188453159,1
PNP,2.692236599,0.37143838,33.70588235,0.094752674,1
HPSE,2.700554529,0.370294319,43.44444444,0.119705341,1
TOM1,2.527726433,0.395612431,51.32,0.098615385,1
SYNGR1,2.76987061,0.361027694,44.30769231,0.14292804,1
LAMP1,2.244916821,0.445450803,64.68055556,0.085424923,1
TNFRSF1A,2.203327172,0.45385906,85.91358025,0.10873574,1
APLP1,2.609981516,0.383144476,39.23809524,0.090202518,1
SORT1,2.459334566,0.406614055,43.4375,0.076444004,1
TIMP2,2.391866913,0.418083462,71.56818182,0.112883568,1
APLP2,2.320702403,0.430904022,56.20833333,0.080297619,1
F2,2.175600739,0.459643161,63.40594059,0.079443659,1
ADAM9,2.624768946,0.380985915,70.36363636,0.161015186,1
MYD88,2.18207024,0.45828039,78.09473684,0.097863079,1
ADAMTS4,2.735674677,0.365540541,54.76923077,0.163979733,1
IL6R,2.461182994,0.406308674,78.7826087,0.139438245,1
MMP1,2.307763401,0.433319984,93,0.130252101,1
GPT,2.231053604,0.448218724,67.046875,0.0859375,1
APH1A,2.630314233,0.380182713,40.05263158,0.094339623,1
ARG1,2.29297597,0.43611447,67.02898551,0.094880322,1
NOTCH4,2.536044362,0.394314869,76.83333333,0.150065104,1
PRKCA,2.148798521,0.465376344,62.96103896,0.074200564,1
COL17A1,2.963955638,0.337386966,21.6,0.130674847,1
NRG1,2.287430684,0.437171717,66.55,0.089777328,1
DLL1,2.560998152,0.390472754,91.86666667,0.185589226,1
TNFRSF1B,2.328096118,0.42953553,73.93333333,0.108223524,1
ERBB4,2.266173752,0.441272431,87.9375,0.116138265,1
ADAM30,3.260628466,0.306689342,22.66666667,0.427672956,1
HHEX,2.703327172,0.36991453,47.84615385,0.130096679,1
TCF7L2,2.355822551,0.424480188,73.28947368,0.108699047,1
FTO,2.560998152,0.390472754,53.64705882,0.108901402,1
TAC1,2.222735675,0.44989605,62.09677419,0.081973267,1
SH3GL2,2.319778189,0.431075697,50.625,0.072572932,1
ADAMTS13,2.646950092,0.377793296,57.76923077,0.139017609,1
IL4,2.006469501,0.49838784,74.32075472,0.080783429,1
ADAMTS2,2.88909427,0.346129239,35,0.152441445,1
VWF,2.186691312,0.457311919,67.43902439,0.083775186,1
CD46,2.51663586,0.397355858,61.91304348,0.11838058,1
BCAN,2.640480591,0.378718936,56.5,0.134844869,1
SARDH,3.132162662,0.319268221,17.33333333,0.197318008,1
F11,2.745841035,0.364187142,48.47058824,0.148228099,1
C1R,2.623844732,0.381120113,56.33333333,0.131667968,1
LOX,2.294824399,0.43576319,89.28571429,0.122645212,1
PTGS1,2.541589649,0.393454545,47.03448276,0.092519685,1
ELN,2.353049908,0.424980361,76.58695652,0.113968685,1
GDF15,2.475046211,0.40403286,69.11111111,0.121544079,1
NPTX1,3.097966728,0.322792363,25.4,0.211965812,1
COL3A1,2.54805915,0.392455568,57.1,0.114362057,1
MMP24,2.634011091,0.379649123,98.09090909,0.22706229,1
SERPINA1,2.207948244,0.452909167,56.10843373,0.072026231,1
ADAP1,3.009242144,0.332309582,59.33333333,0.388157895,1
RANBP9,2.573012939,0.388649425,54.89473684,0.116237402,1
NCL,2.37245841,0.421503701,60.75609756,0.092966795,1
ADCYAP1,2.442698706,0.409383277,65.47222222,0.111489684,1
IAPP,2.542513863,0.393311523,51.44117647,0.103712049,1
SNAP25,2.266173752,0.441272431,43.4047619,0.060184268,1
HCRT,2.434380776,0.41078208,62.31034483,0.108117816,1
LHCGR,2.493530499,0.401037806,60.3030303,0.110851159,1
CASP2,2.378003697,0.420520793,68.3,0.105775194,1
CALCA,2.351201479,0.425314465,60.61818182,0.091540785,1
HOMER1,2.574861368,0.388370424,51.25,0.110362787,1
HTR7,2.447319778,0.408610272,55.06521739,0.095523853,1
GIP,2.637707948,0.379117029,54.34482759,0.130951392,1
CALCR,2.686691312,0.372205022,52.7826087,0.141275207,1
HTR4,2.825323475,0.353941773,52.77777778,0.194751948,1
DISC1,2.546210721,0.392740472,41.35483871,0.08528685,1
VIP,2.365988909,0.42265625,65.13461538,0.099870222,1
ADRB1,2.416820702,0.41376673,53.6875,0.089409722,1
OPN4,2.524029575,0.396191871,58.875,0.115797244,1
GLP1R,2.578558226,0.38781362,54.55172414,0.116314977,1
AVP,2.147874307,0.465576592,62.78494624,0.07510161,1
DRD1,2.442698706,0.409383277,55.33962264,0.09654582,1
NPS,2.226432532,0.449149024,57.875,0.077345143,1
CRHR1,2.463955638,0.405851463,54.98,0.10047532,1
GCG,2.18207024,0.45828039,60.45918367,0.075858449,1
CREB1,1.98336414,0.504193849,67.4702381,0.072000305,1
STMN1,2.42883549,0.411719939,83.40909091,0.135992882,1
NTRK1,2.189463956,0.456732799,80.07936508,0.097638405,1
ADM,2.507393715,0.398820494,64.5,0.121406152,1
CGA,2.662661738,0.37556404,49.7,0.125505051,1
ADD3,3.065619224,0.326198372,26.5,0.255,1
ADI1,3.047134935,0.328177131,20,0.168944099,1
PSIP1,2.699630314,0.370421089,55.5,0.151556777,1
XPNPEP1,2.805914972,0.356389987,37.5,0.136162362,1
ADH1B,2.885397412,0.34657271,39.66666667,0.175595238,1
ALDH1A2,2.670979667,0.374394464,66.57142857,0.167992767,1
GSTM3,2.521256932,0.396627566,71.11764706,0.13535014,1
AKR1A1,2.836414048,0.352557836,40.91666667,0.161396574,1
MAOA,2.546210721,0.392740472,53.21428571,0.107070853,1
APPL1,2.471349353,0.404637248,58.04545455,0.101594896,1
AMD1,2.925138632,0.341864139,35.625,0.17450495,1
TAT,2.668207024,0.374783512,37.85,0.095088161,1
ADIPOR1,2.469500924,0.40494012,76.10526316,0.131396831,1
RETN,2.294824399,0.43576319,66.07142857,0.092512005,1
PPARGC1A,2.259704251,0.442535787,52.23188406,0.07001593,1
CDH13,2.793900185,0.357922593,41.75,0.149518652,1
SRRM2,2.950092421,0.338972431,24.75,0.141283525,1
IGF1,1.951016636,0.512553292,71.57222222,0.07463214,1
PNPLA2,2.34935305,0.425649095,56.32653061,0.084416975,1
IRS2,2.263401109,0.441812985,82.28888889,0.107820009,1
GAD1,2.368761553,0.422161529,53.14545455,0.083243089,1
PTPN1,2.266173752,0.441272431,76.93478261,0.102249075,1
CFAP97,2.676524954,0.373618785,63.1,0.158690176,1
LBP,2.624768946,0.380985915,74,0.167009461,1
HGF,2.109981516,0.473937801,79.83168317,0.091960579,1
CTGF,2.257855823,0.442898076,89.73770492,0.119173579,1
NPPA,2.668207024,0.374783512,50.11764706,0.12760181,1
ADNP,2.902033272,0.344585987,35,0.161799065,1
ZFHX3,2.689463956,0.371821306,83.22222222,0.21700029,1
MAP1LC3B,2.325323475,0.430047695,77.01960784,0.111756168,1
BPTF,2.525878004,0.395901939,55.03448276,0.106796117,1
NFIA,2.762476895,0.361993978,69.57142857,0.219954649,1
DYRK1A,2.470425139,0.404788627,64.96428571,0.114310865,1
SETD2,2.435304991,0.410626186,73.33333333,0.121012101,1
ADRA1A,2.438077634,0.410159212,60.70588235,0.103914854,1
RGS2,2.625693161,0.380851813,75.7,0.173165138,1
FFAR1,2.620147874,0.381657848,64.42857143,0.149833887,1
F2RL3,2.600739372,0.384506041,62.66666667,0.141078579,1
KIDINS220,2.773567468,0.360546485,44.45454545,0.147651007,1
PNMT,2.719963031,0.367652056,60.09090909,0.174927114,1
SLC6A3,2.50831793,0.398673545,56.89473684,0.109362348,1
HTR2C,2.448243993,0.408456021,64.47916667,0.113683128,1
F2RL1,2.574861368,0.388370424,61.61538462,0.131883819,1
P2RY1,2.42883549,0.411719939,67.23255814,0.112202508,1
GRM5,2.256007394,0.443260959,53.8988764,0.073733073,1
CHRM1,2.285582255,0.437525273,63.32307692,0.088172273,1
GPRC6A,2.549907579,0.392171076,69.75,0.140909091,1
P2RY2,2.472273567,0.404485981,68.0952381,0.123809524,1
EDNRA,2.395563771,0.417438272,73.42857143,0.116700734,1
F2R,2.340110906,0.427330174,65.29310345,0.097017984,1
TRIO,2.53142329,0.395034684,62.97297297,0.126090018,1
PDE5A,2.568391867,0.389348687,60.64285714,0.125892857,1
MAP2,2.382624769,0.419705198,58.11111111,0.090871153,1
CHRNA4,2.570240296,0.38906868,54.72972973,0.117893756,1
BRS3,2.54805915,0.392455568,65.91666667,0.13424983,1
VR1,2.439001848,0.410003789,51.81395349,0.087671664,1
PPP1R9B,2.513863216,0.397794118,47.1,0.090102171,1
HCRTR2,2.596118299,0.385190459,65.42857143,0.145657016,1
KCNIP3,2.700554529,0.370294319,56,0.15401662,1
VGF,2.375231054,0.421011673,65.28571429,0.100094946,1
PDE4D,2.626617375,0.380717804,46.0625,0.108966746,1
SNX27,2.669131238,0.37465374,58.27272727,0.149567656,1
BAG3,2.453789279,0.407532957,60.13333333,0.104529617,1
BRCA2,2.403881701,0.415993849,78.54285714,0.124080343,1
GRIA1,2.242144177,0.446001649,51.89705882,0.068246904,1
DLG4,2.187615527,0.457118716,49.71590909,0.062364549,1
AEBP1,2.943622921,0.339717425,100.5,0.537837838,1
TCF3,2.499075786,0.400147929,72.4,0.133186004,1
AGPS,2.826247689,0.35382603,65.4,0.246387833,1
GORASP1,2.710720887,0.368905557,34.78571429,0.101470588,1
AGRN,2.484288355,0.402529762,60.61290323,0.10960742,1
BMP4,2.177449168,0.459252971,72.30681818,0.089474572,1
LRP6,2.482439926,0.402829486,85.05,0.149472759,1
GPC1,2.505545287,0.399114718,63.03333333,0.118805031,1
PAK1,2.355822551,0.424480188,59.675,0.088670134,1
SDC2,2.298521257,0.435062324,68.68627451,0.09576941,1
COL18A1,2.496303142,0.400592373,70.81481481,0.12962963,1
DMD,2.534195933,0.39460248,44.75,0.087671906,1
UTRN,2.585027726,0.386843046,51.5,0.111111111,1
ARHGEF7,2.549907579,0.392171076,53.94736842,0.108892922,1
AQP4,2.414048059,0.41424196,51.55555556,0.083019713,1
PTK2B,2.23012939,0.448404476,73,0.093065863,1
NCAM1,2.203327172,0.45385906,77.02564103,0.09723841,1
LAMA1,2.482439926,0.402829486,57.7037037,0.104334407,1
SYT1,2.3012939,0.434538153,45.39344262,0.063934426,1
SMAD2,2.14232902,0.466781708,78.47826087,0.092751054,1
RAB5A,2.231053604,0.448218724,59.87719298,0.076501997,1
NAT2,2.823475046,0.354173486,49.4,0.180586081,1
AP2A2,2.406654344,0.415514593,55.36666667,0.088445154,1
AMPH,2.341959335,0.426992897,57.71794872,0.084222347,1
IGF2R,2.243068392,0.445817882,61.48076923,0.079024125,1
MAPK10,2.182994455,0.458086367,89.10447761,0.108136502,1
SLC18A3,2.378003697,0.420520793,55.60869565,0.086348906,1
ITSN1,2.386321627,0.419054996,55.02941176,0.085536547,1
DNM2,2.311460259,0.432626949,48.93877551,0.0695271,1
TF,2.259704251,0.442535787,62.49122807,0.083321637,1
RHOA,2.024029575,0.494063927,70.91129032,0.076149475,1
SNAP91,2.387245841,0.41889276,54.73684211,0.085577794,1
TIA1,2.567467652,0.389488841,44.86956522,0.094987538,1
SYNJ1,2.343807763,0.426656151,53.66666667,0.078193915,1
FZD4,2.418669131,0.413450516,65.4137931,0.105847562,1
CCL11,2.405730129,0.415674222,88.17777778,0.142451983,1
CD274,2.24676525,0.445084327,86.47826087,0.114540743,1
SLC33A1,2.787430684,0.358753316,47.42857143,0.169064748,1
TTBK2,2.758780037,0.362479062,44.36363636,0.140995947,1
PLK1,2.283733826,0.437879401,59.01408451,0.082362892,1
HAP1,2.646950092,0.377793296,55.83333333,0.135569106,1
AKAP9,2.452865065,0.407686511,58.28,0.099284497,1
CUX1,2.58780037,0.386428571,59.66666667,0.128908129,1
CSNK1E,2.584103512,0.386981402,44.27272727,0.09637955,1
AHSA1,2.614602588,0.382467303,58.26086957,0.133733133,1
FKBP4,2.507393715,0.398820494,65.89285714,0.12425876,1
ST13,2.61922366,0.381792519,71.9375,0.164994266,1
NEDD9,2.787430684,0.358753316,49.44444444,0.170731707,1
HSPB3,2.302218115,0.434363709,85.83333333,0.118032357,1
HSPB2,2.299445471,0.43488746,86.13953488,0.117837941,1
HSPB1,2.181146026,0.458474576,77.40909091,0.093810836,1
BAG1,2.402957486,0.416153846,77.03125,0.121500394,1
HSPA14,2.702402957,0.37004104,66,0.182320442,1
STUB1,2.259704251,0.442535787,65.57142857,0.087737192,1
SIL1,2.526802218,0.395757132,58.42307692,0.112785863,1
HSP90B1,2.156192237,0.46378054,61.38372093,0.073689941,1
PPID,2.584103512,0.386981402,60.65217391,0.130622189,1
HSPA4,2.012014787,0.49701424,68.69655172,0.074106313,1
STIP1,2.426987061,0.412033511,62.3030303,0.102472089,1
AHSG,2.336414048,0.428006329,59.43103448,0.087915731,1
F12,2.789279113,0.358515573,49.92857143,0.165952381,1
ORM1,2.439001848,0.410003789,58.39130435,0.099267968,1
ITIH4,2.459334566,0.406614055,73.54285714,0.127457291,1
MFGE8,2.398336414,0.416955684,65.72093023,0.105116279,1
SERPING1,2.453789279,0.407532957,63.91428571,0.1099582,1
BMP6,2.520332717,0.396773011,93.85,0.177746212,1
IGFBP7,2.403881701,0.415993849,71.92307692,0.115261341,1
MFI2,2.480591497,0.403129657,62.24242424,0.112554113,1
INSR,2.359519409,0.423815119,74.56097561,0.111916795,1
GLB1,2.560073937,0.390613718,42.11538462,0.087785645,1
PLA2G1B,2.467652495,0.405243446,61.62068966,0.107353118,1
SERPINF2,2.493530499,0.401037806,63.09677419,0.115773898,1
FAM20C,2.489833641,0.401633259,62.51612903,0.114498405,1
CSF1,2.15896488,0.463184932,81.49,0.099742962,1
P2RX7,2.62754159,0.38058389,60.2173913,0.140040445,1
GAS6,2.390942699,0.418245072,68.54761905,0.108940874,1
MBTPS1,2.376155268,0.420847919,61.8,0.094785276,1
TGFB2,2.381700555,0.419868064,83.89189189,0.128824677,1
MBL2,2.569316081,0.389208633,54.6875,0.115131579,1
IGFBP3,2.23012939,0.448404476,75.13432836,0.09694752,1
MMRN1,2.560073937,0.390613718,87.125,0.176470588,1
PDIA6,2.337338262,0.42783709,63,0.092344169,1
SLC24A4,2.818853974,0.354754098,22.76190476,0.088702148,1
SEPP1,2.800369686,0.35709571,49.44444444,0.17370892,1
